Year,rate,averageRating,Wikipedia movie ID,Freebase movie ID,Movie name,Movie box office revenue,Movie runtime,Movie languages,Movie countries,Movie genres,Movie release year,startYear,Primary Country,Adjusted_Revenue,Log_Revenue
2000.0,1.5005115826636986,3.7,441280,/m/028xm3,Dungeons & dragons,33807409.0,107.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Sword and sorcery', 'Mockumentary', 'Fantasy', 'Sword and sorcery films']",2000,2000,United States of America,50728408.784348965,17.336190567194926
2011.0,1.1499607153490712,5.9,28722503,/m/0cz8mkh,Final destination 5,157887643.0,95.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Canada']","['Thriller', 'Horror', 'Teen', 'Supernatural']",2011,2011,United States of America,181564586.88905877,18.877394224105753
2011.0,1.1499607153490712,4.5,27451281,/m/0crh6wp,"Big mommas: like father, like son",83915414.0,107.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Action', 'Comedy']",2011,2011,United States of America,96499429.51225346,18.245319885192732
1976.0,4.5432146345063735,6.1,3450583,/m/09d3b7,A star is born,80000000.0,139.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romance Film', 'Musical', 'Drama', 'Indie', 'Romantic drama']",1976,1976,United States of America,363457170.7605099,18.197537205138154
2001.0,1.4596416173771387,5.4,532618,/m/02mc5v,Scary movie 2,141220678.0,89.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Canada']","['Parody', 'Horror', 'Gross-out film', 'Horror Comedy', 'Comedy', 'Gross out', 'Teen', 'Haunted House Film']",2001,2001,United States of America,206131578.84301612,18.765834324141753
2000.0,1.5005115826636986,2.5,6976850,/m/0gzlb9,Battlefield earth,29725663.0,119.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Space opera', 'Alien Film', 'Science Fiction', 'Action', 'Film adaptation']",2000,2000,United States of America,44603701.63385774,17.207521338390873
1999.0,1.5515289764742644,6.4,2372994,/m/0779m1,The general's daughter,149705852.0,116.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Germany']","['Crime Fiction', 'Mystery', 'Thriller', 'Drama', 'Crime Thriller']",1999,1999,United States of America,232272967.3257677,18.824182946821935
2006.0,1.281463427791386,5.6,4018828,/m/0bcs_f,Rv,87528173.0,99.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom', 'Germany']","['Road movie', 'Family Film', 'Comedy', 'Adventure']",2006,2006,United States of America,112164152.60089743,18.287471288072076
2004.0,1.3674342462350548,5.4,709318,/m/034qbx,The stepford wives,102001626.0,93.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Parody', 'Science Fiction', 'Satire', 'Comedy', 'Black comedy']",2004,2004,United States of America,139480516.56405997,18.440499322101722
1988.0,2.186260410006014,5.7,1118809,/m/047ndx,Crocodile dundee ii,239606210.0,108.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Australia']","['Action/Adventure', 'Action', 'Adventure Comedy', 'Adventure', 'Comedy']",1988,1988,United States of America,523841570.9145871,19.294507346240206
2002.0,1.4366551352137191,5.6,887457,/m/03lx3k,40 days and 40 nights,95146283.0,94.0,"{""/m/02h40lc"": ""English Language""}","['France', 'United States of America', 'United Kingdom']","['Romantic comedy', 'Sex comedy', 'Romance Film', 'Drama', 'Comedy']",2002,2002,France,136692396.0684478,18.370926096818735
2006.0,1.281463427791386,5.7,3978163,/m/0b9qwr,Failure to launch,128406887.0,95.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",2006,2006,United States of America,164548729.56704116,18.670714592641115
2010.0,1.1867594582402414,4.9,23594997,/m/06znpjr,Gulliver's travels,237382724.0,95.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Film', 'Fantasy Adventure', 'Fantasy', 'Comedy', 'Adventure']",2010,2010,United States of America,281716192.92983276,19.285184270011115
2008.0,1.200924619133797,5.9,15726696,/m/0cpllql,Star wars: the clone wars,68282844.0,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Science Fiction', 'Adventure', 'Computer Animation', 'Animation', 'Fantasy', 'Family Film', 'Action']",2008,2008,United States of America,82002548.42407247,18.03916912168915
2008.0,1.200924619133797,5.2,20688153,/m/05242fl,Asterix at the olympic games,132856738.0,113.0,"{""/m/064_8sq"": ""French Language""}","['France', 'Spain', 'Italy', 'Belgium', 'Germany']","['Period piece', 'Family Film', 'Comedy', 'Family-Oriented Adventure', ""Children's/Family""]",2008,2008,France,159550927.48200867,18.704781955266697
2004.0,1.3674342462350548,5.8,1129583,/m/048tv9,Blade: trinity,128905366.0,105.0,"{""/m/02jcw"": ""Esperanto Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Action Thrillers', 'Horror', 'Adventure', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Fantasy', 'Action']",2004,2004,United States of America,176269611.99186388,18.674589103970472
2008.0,1.200924619133797,2.8,13814165,/m/03ck20l,Meet the spartans,84646831.0,86.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Canada']","['Parody', 'Period piece', 'Sword and Sandal', 'Comedy', 'War film']",2008,2008,United States of America,101654463.27955788,18.253998241153198
1993.0,1.790431988489427,6.2,1631497,/m/05j3s1,Hard target,74189677.0,128.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Action Thrillers', 'Action', 'Martial Arts Film', 'Chase Movie']",1993,1993,United States of America,132831570.91649832,18.122135587948716
2002.0,1.4366551352137191,6.2,633883,/m/02yyfc,Two weeks notice,199043242.0,102.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Australia']","['Romantic comedy', 'Romance Film', 'Workplace Comedy', 'Comedy']",2002,2002,United States of America,285956495.748887,19.10903266058975
2012.0,1.1263082422615782,6.2,35874076,/m/0hhggmy,Taken 2,315005577.0,,"{""/m/02h40lc"": ""English Language""}",['France'],"['Thriller', 'Crime Fiction', 'Action', 'Drama']",2012,2012,France,354793377.73346424,19.568100904569633
1993.0,1.790431988489427,5.1,1853921,/m/0615_9,The beverly hillbillies,57405220.0,92.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Comedy of manners', 'Comedy', 'Slapstick']",1993,1993,United States of America,102780142.19427302,17.8656458153415
2010.0,1.1867594582402414,5.5,23092448,/m/09g8vhw,Little fockers,310650585.0,98.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Screwball comedy', 'Comedy']",2010,2010,United States of America,368667519.9566141,19.55417932083949
1998.0,1.5856626139566985,5.2,565318,/m/02qlp4,Lost in space,136159423.0,130.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Time travel', 'Science Fiction', 'Action', 'Adventure']",1998,1998,United States of America,215902906.5890158,18.729336992463118
2011.0,1.1499607153490712,5.7,28174450,/m/0cp0ph6,Bad teacher,216197492.0,97.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy of manners', 'Drama', 'Comedy']",2011,2011,United States of America,248618622.5569951,19.19170286735747
2005.0,1.3224702574807106,5.7,1519783,/m/057lbk,Fantastic four,330579719.0,106.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Germany']","['Action/Adventure', 'Science Fiction', 'Action', 'Fantasy', 'Superhero movie']",2005,2005,United States of America,437181846.10383093,19.616358398456935
1996.0,1.6480869797429456,6.4,2018921,/m/06fhhh,The first wives club,181490000.0,102.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Buddy film', 'Screwball comedy', 'Comedy of manners', 'Comedy', 'Romance Film', 'Feminist Film']",1996,1996,United States of America,299111305.9535472,19.01671111924253
2002.0,1.4366551352137191,5.5,2473101,/m/07gghl,Showtime,77741732.0,96.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Australia']","['Crime Fiction', 'Parody', 'Action', 'Comedy', 'Action/Adventure']",2002,2002,United States of America,111688058.49820872,18.16890277539612
2011.0,1.1499607153490712,5.4,27731736,/m/0c241c_,Red riding hood,89162162.0,100.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Canada']","['Thriller', 'Horror', 'Supernatural', 'Mystery', 'Fantasy', 'Drama', 'Romantic drama', 'Romance Film']",2011,2011,United States of America,102532983.59558977,18.305967325945417
1997.0,1.6110332157800056,5.3,1344253,/m/04vcfx,Flubber,177977226.0,93.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Science Fiction', 'Fantasy', 'Comedy', 'Family Film', 'Fantasy Comedy', 'Slapstick']",1997,1997,United States of America,286727222.73838484,18.997166161869323
1987.0,2.2758970868162605,3.0,529276,/m/02l_j_,Jaws: the revenge,51881013.0,91.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Natural horror films', 'Action', 'Horror', 'Thriller']",1987,1987,United States of America,118075846.34777653,17.7644634623256
1996.0,1.6480869797429456,4.6,18943833,/m/01r97z,Striptease,113309743.0,115.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Sex comedy', 'Erotica', 'Satire', 'Drama', 'Comedy', 'Film adaptation', 'Crime Thriller']",1996,1996,United States of America,186744312.11631936,18.54563572406552
1985.0,2.402628140198537,6.1,2871613,/m/0884wb,The jewel of the nile,96773200.0,107.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'France', 'Morocco']","['Romantic comedy', 'Adventure', 'Action/Adventure', 'Adventure Comedy', 'Comedy', 'Romance Film', 'Action']",1985,1985,United States of America,232510013.5370611,18.387880664743445
2004.0,1.3674342462350548,5.8,1035959,/m/0409zp,Without a paddle,69631118.0,95.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Mystery', 'Comedy of Errors', 'Adventure Comedy', 'Comedy', 'Adventure']",2004,2004,United States of America,95215975.35683416,18.058722137448797
2000.0,1.5005115826636986,4.9,1942317,/m/067tcz,Hanging up,51880044.0,95.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Germany']","['Drama', 'Family Drama', 'Comedy-drama', 'Domestic Comedy', 'Comedy']",2000,2000,United States of America,77846606.93110232,17.764444784798417
2008.0,1.200924619133797,5.0,9391085,/m/0286_hv,High school musical 3: senior year,252909177.0,112.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Musical comedy', 'Musical', 'Drama', 'Comedy', 'Romance Film', 'Family Film', 'Teen']",2008,2008,United States of America,303724857.064167,19.34854100200581
2001.0,1.4596416173771387,6.3,236122,/m/01j8wk,Don't say a word,100020092.0,113.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'Australia']","['Thriller', 'Crime Fiction', 'Suspense', 'Psychological thriller']",2001,2001,United States of America,145993488.8570902,18.420881653768635
2010.0,1.1867594582402414,5.8,7255312,/m/0kv238,The wolfman,142634358.0,103.0,"{""/m/02hxc3j"": ""Romanian Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Thriller', 'Horror', 'Monster movie', 'Drama', 'Remake']",2010,2010,United States of America,169272673.42652464,18.77579498362554
2008.0,1.200924619133797,1.9,17726219,/m/0479qny,Disaster movie,34816824.0,88.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Parody', 'Doomsday film', 'Absurdism', 'Action/Adventure', 'Comedy', 'Disaster', 'Action']",2008,2008,United States of America,41812381.10164844,17.365611304918843
2011.0,1.1499607153490712,6.0,26695339,/m/0bmkf3x,The rite,96047633.0,114.0,"{""/m/083tk"": ""Welsh Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language"", ""/m/02ztjwg"": ""Hungarian language""}",['United States of America'],"['Thriller', 'Drama', 'Horror', 'Film adaptation']",2011,2011,United States of America,110451004.75226505,18.380354813871797
2009.0,1.2057476095720854,5.9,17997162,/m/026vmql,Brüno,138805831.0,81.0,"{""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}",['United States of America'],['Comedy'],2009,2009,United States of America,167364798.92291686,18.748586622445345
2012.0,1.1263082422615782,4.6,34312285,/m/0hyp0b8,Paranormal activity 4,91941891.0,88.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Horror'],2012,2012,United States of America,103554909.64241561,18.33666732676886
2002.0,1.4366551352137191,5.3,1072075,/m/043h78,Scooby-doo,275650703.0,88.5,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Australia']","['Fantasy Adventure', 'Adventure', ""Children's/Family"", 'Mystery', 'Comedy', 'Live action', 'Family Film', 'Fantasy Comedy', 'Family-Oriented Adventure']",2002,2002,United States of America,396014997.99022174,19.434645056960065
2004.0,1.3674342462350548,5.1,348449,/m/01yzvd,Garfield: the movie,200804534.0,82.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Film', 'Slapstick', 'Comedy', 'Animation']",2004,2004,United States of America,274586996.59087145,19.117842530188174
2012.0,1.1263082422615782,6.2,31905391,/m/0gvrws1,Total recall,178454768.0,118.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Science Fiction', 'Action', 'Remake', 'Adventure']",2012,2012,United States of America,200995076.06927773,18.999845732116057
1991.0,1.8994692965884328,6.0,2637077,/m/07tfjl,Dying young,82264675.0,114.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Medical fiction']",1991,1991,United States of America,156259224.35632604,18.22545236330367
1989.0,2.0861263454255856,6.4,1032620,/m/04000h,"Honey, i shrunk the kids",222724172.0,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Stop motion', 'Science Fiction', 'Family Film', 'Comedy', 'Adventure']",1989,1989,United States of America,464630762.9722995,19.221444671464976
2007.0,1.246559754660881,2.4,7892732,/m/026hxwx,Epic movie,86865564.0,85.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Parody', 'Adventure', 'Action/Adventure', 'Comedy', 'Action', 'Slapstick']",2007,2007,United States of America,108283116.14831907,18.279872251634806
2002.0,1.4366551352137191,5.5,33887035,/m/01qx3f,Collateral damage,78382433.0,108.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['United States of America'],"['Thriller', 'Action/Adventure', 'Tragedy', 'Action', 'Drama']",2002,2002,United States of America,112608524.87999529,18.177110404093863
1996.0,1.6480869797429456,1.9,402866,/m/0241y7,The hunchback of notre dame,325338851.0,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Film', 'Drama', 'Romance Film', 'Musical', 'Animation']",1996,1996,United States of America,536186724.3376302,19.60037781868014
2010.0,1.1867594582402414,5.5,25737142,/m/05m_jsg,Killers,98159963.0,100.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Romantic comedy', 'Action/Adventure', 'Comedy', 'Romance Film', 'Action']",2010,2010,United States of America,116492264.51076214,18.402108991618697
2001.0,1.4596416173771387,5.2,957792,/m/03tbg6,Cats & dogs,200687492.0,86.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Australia']","['Fantasy Comedy', 'Fantasy Adventure', 'Adventure', ""Children's/Family"", 'Comedy', 'Family Film', 'Action']",2001,2001,United States of America,292931815.4102416,19.117259494933908
2002.0,1.4366551352137191,5.3,33577424,/m/025skpr,Spy kids 2: island of lost dreams,119723358.0,96.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Science Fiction', 'Adventure', 'Comedy', 'Family Film', 'Action', 'Spy']",2002,2002,United States of America,172001177.0757305,18.600694297688488
2003.0,1.404354970883401,4.5,172577,/m/0177cx,Kangaroo jack,88929111.0,99.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Australia']","['Crime Fiction', 'Animal Picture', 'Adventure Comedy', 'Comedy', 'Adventure']",2003,2003,United States of America,124888039.08909175,18.30335011594421
2009.0,1.2057476095720854,4.9,24445186,/m/07ykh6y,Did you hear about the morgans?,85280250.0,103.0,"{""/m/0cjk9"": ""Ukrainian Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['United States of America'],"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",2009,2009,United States of America,102826457.58120984,18.261453461623255
2010.0,1.1867594582402414,5.8,15332396,/m/080dfr7,Resident evil: afterlife,296221663.0,90.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'France', 'United Kingdom', 'Germany']","['Thriller', 'Action Thrillers', 'Science Fiction', 'Horror', 'World cinema', 'Creature Film', 'Action/Adventure', 'Zombie Film', 'Action']",2010,2010,United States of America,351543860.3009034,19.506618596893816
2000.0,1.5005115826636986,6.3,277667,/m/01pj_5,Scary movie,278019771.0,88.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Parody', 'Gross-out film', 'Comedy', 'Gross out', 'Slasher', 'Teen']",2000,2000,United States of America,417171886.595009,19.443202791428
2006.0,1.281463427791386,5.6,2810158,/m/0844ht,Barnyard,108000000.0,90.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Germany']","['Computer Animation', 'Family Film', ""Children's/Family"", 'Comedy', 'Animation']",2006,2006,United States of America,138398050.2014697,18.497641794347754
2003.0,1.404354970883401,6.3,2236324,/m/06y60c,Freaky friday,160846332.0,97.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Film', 'Fantasy', 'Comedy']",2003,2003,United States of America,225885345.89256188,18.89596001375189
2010.0,1.1867594582402414,6.4,14482638,/m/04jpg2p,Alice in wonderland,1024299904.0,108.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Computer Animation', 'Family Film', 'Fantasy', 'Adventure']",2010,2010,United States of America,1215597599.1465714,20.747275196660492
2011.0,1.1499607153490712,4.9,26581256,/m/075wx89,The twilight saga: breaking dawn - part 1,705058657.0,117.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Fantasy', 'Adventure', 'Teen', 'Romantic fantasy']",2011,2011,United States of America,810789757.5667754,20.37379156015226
1979.0,3.5621008512763037,6.2,6446062,/m/01kf3_9,Moonraker,210300000.0,126.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","['France', 'United Kingdom']","['Thriller', 'Science Fiction', 'Adventure', 'Action/Adventure', 'Glamorized Spy Film', 'Action']",1979,1979,France,749109809.0234066,19.16404564542804
1992.0,1.84414494814411,6.4,213251,/m/01f7g_,Alien³,159773545.0,145.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Science Fiction', 'Horror', 'Adventure', 'Action/Adventure', 'Action']",1992,1992,United States of America,294645575.8588256,18.88926803316192
2001.0,1.4596416173771387,5.8,49800,/m/0d6_s,Lara croft: tomb raider,274703340.0,94.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Japan', 'United Kingdom', 'Germany']","['Thriller', 'Fantasy Adventure', 'Japanese Movies', 'Adventure', 'Action/Adventure', 'Fantasy', 'Action']",2001,2001,United States of America,400968427.49650204,19.43120231335048
2005.0,1.3224702574807106,6.3,1682805,/m/05n1pq,The family stone,92283851.0,104.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['LGBT', 'Romantic comedy', 'Comedy of manners', 'Comedy-drama', 'Holiday Film', 'Christmas movie', 'Drama', 'Comedy', 'Romance Film', 'Domestic Comedy']",2005,2005,United States of America,122042648.19328153,18.340379732921388
2006.0,1.281463427791386,5.7,5095233,/m/0d2fvy,John tucker must die,68824526.0,90.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Canada']","['Romantic comedy', 'Romance Film', 'Comedy', 'Teen']",2006,2006,United States of America,88196113.00407736,18.047070736466605
2010.0,1.1867594582402414,5.8,24083094,/m/07kdkfj,Eat pray love,204594016.0,133.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/05zjd"": ""Portuguese Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic drama', 'Romance Film', 'Drama']",2010,2010,United States of America,242803883.5873553,19.13653816862999
2007.0,1.246559754660881,4.2,7261333,/m/0kv2hv,Norbit,159313561.0,101.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Gross-out film', 'Comedy', 'Gross out', 'Romance Film', 'Slapstick']",2007,2007,United States of America,198593873.5143113,18.886384906221977
2006.0,1.281463427791386,5.2,4933146,/m/0cvv_y,My super ex-girlfriend,60984606.0,95.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Crime Fiction', 'Superhero movie', 'Superhero', 'Fantasy', 'Comedy', 'Sci-Fi Thriller', 'Drama', 'Romance Film']",2006,2006,United States of America,78149542.24726711,17.92613204603112
2006.0,1.281463427791386,6.1,2574924,/m/07p12s,Miami vice,163794509.0,132.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","['United States of America', 'Germany']","['Thriller', 'Crime Fiction', 'Action Thrillers', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']",2006,2006,United States of America,209896672.956547,18.914123212338037
1988.0,2.186260410006014,6.0,957942,/m/03tb__,Tequila sunrise,105932000.0,116.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['United States of America'],"['Thriller', 'Crime Fiction', 'Crime Drama', 'Action/Adventure', 'Drama', 'Romantic drama']",1988,1988,United States of America,231594937.75275707,18.478307946227176
